time_s,path_error_mm,heading_error_deg,v_left_target,v_right_target,v_left_actual,v_right_actual,omega_cmd,gyro_z,yaw_error,wheel_pi_turn,turn_pwm,left_pwm,right_pwm,x_m,y_m
0.53,9.782090575527283,0.8010934339197033,0.5177,0.2823,0.5084234947916617,0.2976037668424242,-1.1,-0.9851389156506427,-0.11486108434935738,-1.5849464534223627,-22.91955992640458,55,13,0.20761781449580813,-0.03490418124714486
0.54,9.83445656255845,0.6983723280607737,0.5177,0.2823,0.5083190824429559,0.2974814103245098,-1.1,-0.9852227669086262,-0.11477723309137389,-1.5956074644184555,-22.918791291835312,55,13,0.2113034300099669,-0.03653302490305398
0.55,9.87957776781602,0.5954639950327181,0.5177,0.2823,0.5081929064509919,0.29733990524753573,-1.1,-0.9852943981469917,-0.11470560185300838,-1.5994298890264869,-22.91813467382657,55,13,0.21497168186347562,-0.03819758446665083
0.56,9.917443070631426,0.4923539808400824,0.5177,0.2823,0.5080492090262633,0.29718311271405495,-1.1,-0.9853555902439638,-0.11464440975603629,-1.5968169378189927,-22.91757374770298,55,13,0.21862205774436913,-0.0398976016297962
0.57,9.948041816505386,0.38903165509552134,0.5177,0.2823,0.507892377557409,0.2970150945453349,-1.1,-0.9854078645424026,-0.1145921354575975,-1.5884031810574188,-22.91709456785726,55,13,0.2222540871657856,-0.041632827361717084
0.58,9.971363806894294,0.2854904506109983,0.5177,0.2823,0.5077267986116383,0.29683995918760464,-1.1,-0.9854525206730543,-0.11454747932694576,-1.575027732480245,-22.916685221037973,55,13,0.2258673416779494,-0.04340302390351987
0.59,9.98739928243989,0.1817279116843341,0.5177,0.2823,0.5075567126585365,0.2966617095212868,-1.1,-0.985490668865653,-0.11450933113434714,-1.5577000550088362,-22.91633553016521,55,13,0.22946143368765462,-0.04520796610667067
0.6,9.996138902568156,0.07774555897078708,0.5177,0.2823,0.5073860750808966,0.2964840979649446,-1.1,-0.9855232575511774,-0.11447674244882267,-1.5375596497208885,-22.916036801310526,55,13,0.233036013963107,-0.047047442056485624
0.61,9.997573724884687,-0.026451415472398723,0.5177,0.2823,0.5072184287608414,0.29631049401535847,-1.1,-0.9855510969415092,-0.11444890305849087,-1.51583111897782,-22.915781607550635,55,13,0.23659076795058892,-0.04892125295043349
0.62,9.991695187896456,-0.13085460404532867,0.5177,0.2823,0.507056793062606,0.29614376891964356,-1.1,-0.9855748791727214,-0.11442512082727874,-1.493776268294305,-22.915563604321065,55,13,0.24012541107263247,-0.050829212231812554
0.63,9.97849510029766,-0.23545296669348278,0.5177,0.2823,0.506903573391625,0.2959862015518868,-1.1,-0.9855951955127952,-0.11440480448720491,-1.4726450230182757,-22.915377371679153,55,13,0.24363968321360657,-0.05277114401084525
0.64,9.957965639400571,-0.3402335135755389,0.5177,0.2823,0.5067604947163622,0.2958394087891842,-1.1,-0.9856125510615793,-0.11438744893842079,-1.4536269810640567,-22.91521827955478,55,13,0.24713334262650474,-0.0547468808361074
0.65,9.930099360326402,-0.4451820566301628,0.5177,0.2823,0.5066285615236175,0.2957043027796076,-1.1,-0.9856273773084576,-0.11437262269154247,-1.4378054001794158,-22.915082372638686,55,13,0.250606159513266,-0.05675626090814691
0.66,9.894889446193156,-0.5502511625054922,0.5135390519122451,0.2864609480877549,0.50644672643854,0.29564239573646944,-1.0611126346938795,-0.9850669658975262,-0.07604566879635333,-1.0921992443742599,-21.826120043475186,55,14,0.25405790965747915,-0.058799124655610754
0.67,9.852392600687377,-0.6534330738529814,0.5135390519122451,0.2864609480877549,0.5057598715349925,0.2961078489958008,-1.0611126346938795,-0.9796823483139799,-0.08143028637989957,-1.0892719805305329,-21.852261470905148,55,14,0.25748840079482294,-0.060875257492517
0.68,9.80279604145381,-0.7538642088499451,0.5133676101132988,0.28663238988670126,0.505152820050919,0.29651354725471896,-1.0595103748906425,-0.9749498728794397,-0.0845605020112028,-1.1194295786858515,-21.840783001060835,55,14,0.2608975039297647,-0.06298433038550208
0.69,9.746283083835978,-0.8518288931956878,0.5133676101132988,0.28663238988670126,0.5046013045619485,0.29688026849157756,-1.0595103748906425,-0.970659047057808,-0.08885132783283445,-1.1635555039837804,-21.87503945615219,55,14,0.26428508061719963,-0.06512601258767949
0.7,9.683017510678207,-0.947628727933102,0.5132133467603445,0.2867866532396555,0.5041179044135526,0.29719093137269703,-1.0580686613116308,-0.9669484721535311,-0.09112018915809972,-1.1974027399156992,-21.866352113232253,55,14,0.26765096996011206,-0.06729998134741595
0.71,9.613142941310807,-1.0415056838000962,0.5132133467603445,0.2867866532396555,0.5036752138714089,0.29746765154384336,-1.0580686613116308,-0.9635867398484369,-0.0944819214631939,-1.244298357986703,-21.89540652762343,55,14,0.2709949842235987,-0.0695059190013258
0.72,9.536787452073611,-1.133704653804291,0.513068053467662,0.286931946532338,0.5032823911352846,0.29769544803826165,-1.056710780071608,-0.9606866499860888,-0.09602413008551924,-1.2817784548677094,-21.883044577267192,55,14,0.2743169085110094,-0.07174350616859382
0.73,9.45406350494291,-1.2244124389375963,0.513068053467662,0.286931946532338,0.5029135216320302,0.29789415660375457,-1.056710780071608,-0.9580344160199797,-0.09867636405162827,-1.3314868544525251,-21.90623342885259,55,14,0.2776164992101413,-0.07401241955339626
0.74,9.36507210950643,-1.313822793976148,0.5129239677514617,0.2870760322485384,0.5025777313527949,0.298048603607467,-1.0553641845930994,-0.9557435875949907,-0.09962059699810877,-1.3711967081506273,-21.88887292631389,55,14,0.28089348611857534,-0.07631232699618573
0.75,9.269902469294824,-1.4020765401937205,0.5129239677514617,0.2870760322485384,0.5022507924641353,0.2981772873124389,-1.0553641845930994,-0.9536145100546558,-0.10174967453844364,-1.4219820886908927,-21.907386153518576,55,14,0.2841475733433795,-0.07864288712000062
0.76,9.168635586024822,-1.489327814714068,0.5127732350547478,0.28722676494525223,0.5019433044516322,0.2982644723001516,-1.053955467801381,-0.9517702436985072,-0.10218522410287378,-1.4607591794786867,-21.884234918508948,55,14,0.2873784436727418,-0.08100374661850689
0.77,9.061343503226498,-1.5756801096262358,0.5127732350547478,0.28722676494525223,0.5016321788774398,0.2983289584084255,-1.053955467801381,-0.9500150489206278,-0.10394041888075312,-1.5093689482352535,-21.899305091510996,55,14,0.2905857615284227,-0.08339454201666269
0.78,8.94809253648985,-1.6612566595953704,0.512607538412269,0.28739246158773096,0.5013306916566685,0.2983542505418125,-1.0524069010492436,-0.9484880425927849,-0.10391885845645876,-1.542835524839036,-21.869304299048835,55,14,0.2937691791763123,-0.08581489907780246
0.79,8.828942102044826,-1.7461286709018926,0.512607538412269,0.28739246158773096,0.5010161350024838,0.29836108864111516,-1.0524069010492436,-0.9469861979503207,-0.10542070309892293,-1.5852301987433548,-21.881965801150336,55,14,0.2969283410612376,-0.08826443658139835
0.8,8.703948962582826,-1.8302264086676403,0.4912075384122691,0.30879246158773094,0.5003930213053953,0.298644378477125,-0.8524069010492437,-0.9427506674218241,0.09034376637258046,0.09354282594261498,-16.2933083182153,52,20,0.30006289192769553,-0.09074276651374007
0.81,8.573484647476437,-1.903428577629018,0.4912075384122691,0.30879246158773094,0.4971203713563863,0.30154598554765555,-0.8524069010492437,-0.9138989991062189,0.0614920980569752,0.04156784432885824,-16.438176485808714,52,19,0.3031726824478269,-0.0932492513790858
0.82,8.43857815997675,-1.961455708116676,0.4877284822271148,0.31227151777288525,0.49417186747883585,0.3040946081585771,-0.819892357262755,-0.8882114921507418,0.0683191348879868,0.06304277649848045,-15.708465169972236,52,20,0.3062580010938841,-0.09578275062948305
0.83,8.300266802326105,-2.0046830904041997,0.4877284822271148,0.31227151777288525,0.49114722194196125,0.30669437804483124,-0.819892357262755,-0.8619291770893927,0.04203681982663765,-0.16087618725039174,-15.908752092870474,52,20,0.3093191814044198,-0.0983421391460712
0.84,8.159557994296978,-2.034264219803136,0.48722857722376356,0.3127714227762365,0.48849475164257694,0.30890219840507593,-0.8152203478856407,-0.8392175384929954,0.023997190607354724,-0.34336494948144014,-15.96837844547677,52,20,0.31235658183427045,-0.10092634150946539
0.85,8.01733699120134,-2.0519210855742402,0.48722857722376356,0.3127714227762365,0.4861181163639293,0.3108208650029022,-0.8152203478856407,-0.8191460343973228,0.003925686511682125,-0.5284454825504372,-16.14236786738216,52,20,0.3153705281999983,-0.1035344059549134
0.86,7.874375014601899,-2.0592636960193444,0.48687016456648735,0.3131298354335127,0.48404125617392574,0.31243393972669214,-0.8118706968830589,-0.801903347884269,-0.009967348998789927,-0.6551754122307245,-16.201970959050243,52,20,0.3183613188590511,-0.1061655000948833
0.87,7.731335154907183,-2.0576445053002557,0.48687016456648735,0.3131298354335127,0.4821871907399994,0.31382672059531835,-0.8118706968830589,-0.7867311689003784,-0.025139527982680487,-0.7794760533636198,-16.337274952639113,52,19,0.32132922788896695,-0.10881890809002849
0.88,7.588791556124691,-2.0482959336854965,0.48662320307416135,0.3133767969258387,0.48056986448589917,0.3149941326090005,-0.8095626455529095,-0.7737183732565359,-0.03584427229637355,-0.8597222156892014,-16.390031713214842,52,19,0.3242745164583431,-0.11149401751441225
0.89,7.447235689789698,-2.032247709153298,0.48662320307416135,0.3133767969258387,0.4791337522802621,0.3160008343323195,-0.8095626455529095,-0.762303354896928,-0.047259290655981445,-0.9353421654302505,-16.49262150641034,52,19,0.32719743499656795,-0.1141903154576933
0.9,7.307091348605204,-2.010426204600095,0.48646390532845696,0.3135360946715431,0.4778870654366714,0.316847710904316,-0.808073881574364,-0.7525203482820346,-0.05555353329232937,-0.9794490635121513,-16.539549838844327,52,19,0.3300982304261067,-0.11690737750600312
0.91,7.168720230204622,-1.983607406909223,0.48646390532845696,0.3135360946715431,0.4767915794673382,0.3175817430180239,-0.808073881574364,-0.7439711983612816,-0.06410268321308243,-1.0183100531854994,-16.616664689313545,52,19,0.3329771462606081,-0.1196448629386085
0.92,7.032433246369854,-1.9524806050790258,0.4863741154019702,0.31362588459802987,0.4758506923384531,0.3182076542088368,-0.8072347233828984,-0.7366497108860578,-0.07058501249684057,-1.0365770044073974,-16.659640929782903,52,19,0.3358344258041155,-0.12240250488039113
0.93,6.898495393556623,-1.9176273887040647,0.4863741154019702,0.31362588459802987,0.4750392259823665,0.31875783447608863,-0.8072347233828984,-0.73028687619756,-0.07694784718533831,-1.0499917792700266,-16.717243585537787,53,19,0.3386703102217526,-0.12518010427761203
0.94,6.7671340797797725,-1.8795560483184126,0.4863401826981507,0.31365981730184933,0.47435598932039746,0.31923953205619304,-0.8069175953098195,-0.7248432582439459,-0.08207433706587364,-1.0523177587633976,-16.75791624503958,53,19,0.34148503837984445,-0.12797752049580502
0.95,6.6385433781698096,-1.8387013065973938,0.4863401826981507,0.31365981730184933,0.4737854258264837,0.31967299930853726,-0.8069175953098195,-0.7201515257847962,-0.0867660695250233,-1.0507088311613613,-16.800606032091384,53,19,0.3442788433856732,-0.13079466402573833
0.96,6.51288993980363,-1.7954349107447816,0.4863519357076385,0.31364806429236153,0.47332184547572137,0.32006710044744674,-0.8070274365199858,-0.7161436683564234,-0.09088376816356236,-1.046170039379204,-16.84030122242461,53,19,0.3470519499914177,-0.1336314872676029
0.97,6.390316715047181,-1.7500824555575532,0.4863519357076385,0.31364806429236153,0.4729567582118915,0.3204318698685397,-0.8070274365199858,-0.7127331230997748,-0.094294313420211,-1.0386590236538624,-16.871573694347585,53,19,0.3498045703495255,-0.1364879762624438
0.98,6.270946883345302,-1.7029143191578928,0.4864018358988827,0.31359816410111735,0.4726801054600879,0.32077722851274004,-0.8074937934475016,-0.7098265277913453,-0.09766726565615635,-1.0349907582550237,-16.911342293304173,53,19,0.3525369000132002,-0.139364141822761
0.99,6.154887115231792,-1.654176905894666,0.4864018358988827,0.31359816410111735,0.47248867912342885,0.321104570738169,-0.8074937934475016,-0.7074023756320555,-0.10009141781544606,-1.0289277217094501,-16.933843702563077,53,19,0.355249113764769,-0.14226001086212234
1.0,6.042229853440066,-1.6040669789393163,0.48648429359977574,0.3135157064002243,0.4723683017341823,0.32142464780784874,-0.808264426166128,-0.7053441772258577,-0.1029202489402703,-1.0320180023460952,-16.97451026374893,53,19,0.3579413612345096,-0.14517561833089515
1.01,5.933056191598818,-1.5527753245682243,0.48648429359977574,0.3135157064002243,0.4723199129243152,0.3217316004837739,-0.808264426166128,-0.7036837029931833,-0.10458072317294476,-1.032571033833949,-16.990241031928512,53,19,0.3606137636370425,-0.148110998879498
1.02,5.827436781094361,-1.500446729455038,0.4865951181486821,0.31340488185131793,0.4723256167342979,0.32203708182836116,-0.8093001696138514,-0.7022828733922278,-0.10701729622162359,-1.0460811417961868,-17.032437404966018,53,19,0.3632664099024586,-0.1510661802098014
1.03,5.72543441628907,-1.4472345512809643,0.4865951181486821,0.31340488185131793,0.47238988853785685,0.3223292651821416,-0.8093001696138514,-0.701217866148202,-0.1080823034656494,-1.0559926744337709,-17.042908781114935,53,19,0.3658993550111111,-0.15404117583577218
1.04,5.627103807445423,-1.3932480364887514,0.48673108083831695,0.3132689191616831,0.4724916583286949,0.32262101267684073,-0.8105708489562331,-0.7003301198684772,-0.11024072908775595,-1.0811939346646116,-17.08709568465485,53,19,0.36851261730259144,-0.15703598046058906
1.05,5.532493979581032,-1.338616622988731,0.48673108083831695,0.3132689191616831,0.4726387122940664,0.3228957531154668,-0.8105708489562331,-0.6997334541056057,-0.11083739485062738,-1.1007757972532728,-17.093449523704667,53,19,0.37110617885804287,-0.16005056449219052
1.06,5.441647132549501,-1.2834259446105685,0.48688957575287084,0.3131104242471292,0.4728074562048073,0.3231680154403616,-0.8120521098399139,-0.6992497231983444,-0.1128023866415695,-1.1366522665042056,-17.13993165134793,53,19,0.3736799843546725,-0.16308487191618393
1.07,5.354600974405628,-1.2277909225020522,0.48688957575287084,0.3131104242471292,0.4730090102275706,0.32341763730802164,-0.8120521098399139,-0.6990251071006962,-0.11302700273921773,-1.1640476307612018,-17.143031923122404,53,19,0.3762339436456017,-0.16613881700176783
1.08,5.271386875864229,-1.1717816054310835,0.4870683676242471,0.31293163237575294,0.4732179492907193,0.32366132354089555,-0.8137230619088514,-0.6988627371487093,-0.11486032476014207,-1.207668912534279,-17.19197130838552,53,19,0.3787679322020805,-0.16921228489139686
1.09,5.19203226355343,-1.1155042537073065,0.4870683676242471,0.31293163237575294,0.47344886344908466,0.32387636910098383,-0.8137230619088514,-0.6989368894771064,-0.11478617243174494,-1.2393632961466543,-17.192473965019122,53,19,0.38128179573017146,-0.1723051306301367
1.1,5.116558259948374,-1.059018072912576,0.4872654173062487,0.3127345826937513,0.4736751601133556,0.32408211440207596,-0.8155646477219507,-0.6990329238844842,-0.11653172383746646,-1.2864871465493697,-17.24390487435932,53,19,0.3837753519355321,-0.17541718237933906
1.11,5.044982253413946,-1.0024235802725114,0.4872654173062487,0.3127345826937513,0.4739150260298782,0.3242542057321027,-0.8155646477219507,-0.6993496275596984,-0.11621502016225227,-1.3180088838326522,-17.242311057926543,53,19,0.38624839674063216,-0.17854824256714033
1.12,4.977315191380249,-0.9457712607427702,0.48747877507084547,0.3125212249291546,0.4741412615286641,0.3244149402455355,-0.8175586455219201,-0.6996557069305073,-0.11790293859141288,-1.3638358527970416,-17.29615814110229,53,19,0.38870070686069336,-0.18169809330815995
1.13,4.913564421592362,-0.8891565499283838,0.48747877507084547,0.3125212249291546,0.47437566968070616,0.32453900647964756,-0.8175586455219201,-0.7001713233694327,-0.11738732215248748,-1.3905547291469171,-17.292854475866054,53,19,0.39113204698484527,-0.18486649915727468
1.14,4.8537307739659,-0.8326214390504605,0.48770653046279266,0.3122934695372074,0.47459084128093265,0.3246517749269757,-0.8196872005868473,-0.7006498427754998,-0.1190373578113475,-1.4305320200834504,-17.348954457402307,53,19,0.39354217249967716,-0.18805321403477598
1.15,4.797811732966412,-0.7762554268489423,0.48770653046279266,0.3122934695372074,0.4748120425165172,0.3247274292743727,-0.8196872005868473,-0.7013299684212362,-0.11835723216561111,-1.448447447369989,-17.344243271810925,53,19,0.39593083690046926,-0.19125798481993056
1.16,4.745798403701183,-0.7200910947580934,0.48794680562926185,0.3120531943707382,0.4750118519616541,0.32479429125163684,-0.8219327628902973,-0.7019512182711088,-0.11998154461918842,-1.4790099334679685,-17.40236922608676,53,19,0.39829779395929693,-0.1944805588885884
1.17,4.6976790335635235,-0.6642103855838514,0.48794680562926185,0.3120531943707382,0.47521864482713916,0.32482624287346995,-0.8219327628902973,-0.7027682334283605,-0.11916452946193679,-1.485419436316889,-17.396490908851185,53,19,0.40064280464956836,-0.1977206876474511
1.18,4.653435914789591,-0.6086351423053229,0.4881977774869378,0.3118022225130622,0.4754049761181016,0.324854198196438,-0.8242782942704465,-0.7035083080451571,-0.12076998622528945,-1.5045635263784443,-17.456377212597307,54,19,0.40296563812999087,-0.20097813372246964
1.19,4.613049230888323,-0.5534380730637587,0.4881977774869378,0.3118022225130622,0.47560178542296194,0.3248517075641011,-0.8242782942704465,-0.704439616162901,-0.11983867810754556,-1.4985183266554754,-17.44952645622083,54,19,0.4052660775907264,-0.20425267353290852
1.2,4.576492741217581,-0.49879600704096366,0.5095977774869378,0.29040222251306225,0.4760929442376138,0.3245401808407053,-1.0242782942704465,-0.7081904831631239,-0.31608781110732254,-3.202618004234923,-23.04287133898686,55,13,0.4075439186364432,-0.20754410389891229
1.21,4.543418966615613,-0.4548996194414439,0.5095977774869378,0.29040222251306225,0.4792212738712654,0.3215826104230107,-1.0242782942704465,-0.7366292684497883,-0.2876490258206582,-3.1653867513854737,-22.901890979572222,55,13,0.40979870986298905,-0.21085242212030408
1.22,4.512815465788249,-0.42608155146212284,0.5124809800516792,0.28751901994832085,0.4820073445181643,0.3189644933839506,-1.0512241126325157,-0.7618824819355777,-0.28934163069693797,-3.143019764135855,-23.478950141959764,55,13,0.4120294628550792,-0.21417801268458692
1.23,4.483664307036154,-0.4117278824859862,0.5124809800516792,0.28751901994832085,0.48479029677307156,0.31635272213946314,-1.0512241126325157,-0.7870914702505069,-0.26413264238200884,-2.9130357485566507,-23.28519553725176,55,13,0.41423519080078763,-0.21752126821822254
1.24,4.454990357554921,-0.41059567213487036,0.5124809923138531,0.28751900768614697,0.4872033664605049,0.3141197737711837,-1.0512242272322716,-0.808801834996828,-0.2424223922354436,-2.680237351167735,-23.101910577409758,55,13,0.41641494717155475,-0.22088256202178155
1.25,4.425942458689378,-0.42080314616905884,0.5124809923138531,0.28751900768614697,0.48929282133807606,0.3122245003707277,-1.0512242272322716,-0.8274220605950857,-0.22380216663718588,-2.4754450390950025,-22.937848525218122,55,13,0.4185678925509001,-0.22426220341876205
1.26,4.395791377411593,-0.440700327485446,0.5124435989334309,0.28755640106656916,0.4911038636942774,0.31062597682731496,-1.0508747563872045,-0.8433546115278615,-0.207520144859343,-2.2934848139448034,-22.784757829271367,55,13,0.4206932921390091,-0.22766043897421673
1.27,4.363914511111229,-0.4688403243672502,0.5124435989334309,0.28755640106656916,0.4926739215464957,0.309289992921824,-1.0508747563872045,-0.8569342459096806,-0.19394051047752392,-2.138248654131739,-22.661244598255784,55,13,0.4227905015504274,-0.23107745973973498
1.28,4.329783103203929,-0.5038159397416254,0.4910435989334309,0.30895640106656913,0.49372911012072157,0.3084924163845912,-0.8508747563872046,-0.8655920268043475,0.014717270417142991,-0.2878495763819676,-16.95527141593759,53,19,0.42485895415895464,-0.23451340588855285
1.29,4.293271642426021,-0.5343208601227948,0.4910435989334309,0.30895640106656913,0.49196183660148163,0.3105414607260165,-0.8508747563872046,-0.8477587657732013,-0.00311599061400325,-0.1949521552571299,-16.999505368316413,53,19,0.4268984257764309,-0.23796820693365686
1.3,4.254992137175839,-0.5550610512420862,0.4880025194923814,0.31199748050761866,0.49037962224928544,0.31242878874523394,-0.8224534531998261,-0.8315459509535118,0.009092497753685702,-0.08993301924068925,-16.298261449566866,52,20,0.42890932685030164,-0.24144141924156023
1.31,4.215626127268675,-0.5657493527465844,0.4880025194923814,0.31199748050761866,0.4886518861376012,0.3144827104852203,-0.8224534531998261,-0.8138746525812193,-0.00857880061860683,-0.2203771746288294,-16.422123317191165,53,20,0.43089213050901837,-0.24493257127511459
1.32,4.175870474105849,-0.5668864214951268,0.4878849299744902,0.31211507002550987,0.4871875223305645,0.3162906447378976,-0.8213544857428987,-0.7985835401526491,-0.022770945590249614,-0.36069677471408945,-16.515313069147954,53,20,0.43284732275890675,-0.24844118550695174
1.33,4.136345248416601,-0.5597033483152524,0.4878849299744902,0.31211507002550987,0.48594489039709104,0.31788922299711847,-0.8213544857428987,-0.7853068570092177,-0.03604762873368106,-0.4973342654554009,-16.629595227057866,53,20,0.434775318708218,-0.2519668165872447
1.34,4.097590542911837,-0.5453171654678425,0.48787135222646244,0.3121286477735376,0.4849084590172197,0.3192877928097134,-0.8212275909015181,-0.7739283467640479,-0.04729924413747022,-0.6231505976815097,-16.727202123247032,53,19,0.4366764560186923,-0.2555090446685928
1.35,4.060073137323845,-0.5247265412011836,0.48787135222646244,0.3121286477735376,0.48404569068154635,0.3205117272634197,-0.8212275909015181,-0.7641773991501248,-0.05705019175139325,-0.7412932481521559,-16.815193231370618,53,19,0.438550997788505,-0.2590674647082553
1.36,4.024195914491489,-0.4987997390320623,0.4879396878970064,0.3120603121029936,0.48333084093456674,0.3215788601285838,-0.8218662420280972,-0.7558503775980514,-0.06601586443004581,-0.8582031638268939,-16.908906086088496,53,19,0.4403991388376002,-0.26264167565193325
1.37,3.9903050613999396,-0.4683227251725001,0.4879396878970064,0.3120603121029936,0.482745528815453,0.322499181456074,-0.8218662420280972,-0.7488147072868179,-0.07305153474127934,-0.9641540544990495,-16.973533828124037,53,19,0.4422210110329457,-0.2662312720329966
1.38,3.9586963947487477,-0.43396138609942336,0.4880721265537922,0.31192787344620787,0.4822590186595306,0.3232948437288301,-0.823103986484039,-0.7428232473397218,-0.08028073914431721,-1.075625173913102,-17.063336006499153,53,19,0.4440166887885816,-0.26983583744724765
1.39,3.929622001385859,-0.396336344515334,0.4880721265537922,0.31192787344620787,0.48186550658783034,0.3239631746660365,-0.823103986484039,-0.7378613641205319,-0.0852426223635071,-1.17255320333979,-17.109582628636947,53,19,0.4457861957394181,-0.27345493943693583
1.4,3.903293797139601,-0.35595918725579356,0.4882544471097536,0.31174555289024647,0.4815312366127422,0.3245298607359691,-0.8248079169135845,-0.7336512891437994,-0.09115662776978506,-1.2791549325751268,-17.196436426336764,53,19,0.4475295094637501,-0.2770881273329547
1.41,3.879889663409587,-0.3133255508281362,0.4882544471097536,0.31174555289024647,0.4812608906490574,0.32498284603858585,-0.8248079169135845,-0.7302712364975307,-0.09453668041605379,-1.3673227541673616,-17.228572826123305,53,19,0.4492465692090514,-0.280734930512054
1.42,3.8595537159708795,-0.26899732315654284,0.5096544471097535,0.2903455528902465,0.48133110527130724,0.32503908304351053,-1.0248079169135844,-0.7303365524663398,-0.29447136444724464,-3.1669550057048586,-22.855477098203046,55,13,0.4509372788900638,-0.28439486068166375
1.43,3.8420803647090533,-0.23352222248058377,0.5096544471097535,0.2903455528902465,0.4840695855335196,0.3223656549661286,-1.0248079169135844,-0.7556258437728548,-0.2691820731407296,-3.2248267517409483,-22.743272360515626,55,13,0.45260122223757443,-0.2880675455091284
1.44,3.8265709616697063,-0.21154794740990546,0.5124808431728652,0.28751915682713475,0.48648282893335104,0.31995224793845223,-1.051222833391264,-0.7781802850228915,-0.2730425483683726,-3.291260776033666,-23.330093359045804,55,13,0.45423734885612627,-0.29175286495721964
1.45,3.812101831688427,-0.20271313992841664,0.5124808431728652,0.28751915682713475,0.48889249325319756,0.3174749319458417,-1.051222833391264,-0.8010166416231581,-0.250206191768106,-3.1513808575385776,-23.157754055156214,55,13,0.4558445821362575,-0.29545067187334784
1.46,3.797776453097424,-0.20601211172168582,0.5124800163343033,0.28751998366569675,0.49093056257317086,0.3153010906744656,-1.051215105928068,-0.8206984668163798,-0.2305166391116883,-3.004150906883715,-22.992702766787083,55,13,0.4574218707120644,-0.2991607773757456
1.47,3.7828076307426772,-0.21978959789749108,0.5124800163343033,0.28751998366569675,0.4926359061614506,0.3133929019464846,-1.051215105928068,-0.8375841318456353,-0.2136309740824328,-2.8780941583461175,-22.844476911168833,55,13,0.4589682682814935,-0.3028829272176926
1.48,3.766517198555703,-0.24259782705132302,0.5124443413167505,0.28755565868324956,0.4940485270563304,0.31171307038848584,-1.0508816945490698,-0.8520348442422643,-0.1988468503068055,-2.7663587904051488,-22.705394618361318,55,13,0.46048293798116174,-0.30661681258690565
1.49,3.7483223610193432,-0.2731707443228389,0.5124443413167505,0.28755565868324956,0.49520265956967624,0.3102316536982418,-1.0508816945490698,-0.8643504947263294,-0.18653119982274036,-2.6709172026910384,-22.59346612720851,55,13,0.4619651438991368,-0.3103620859674991
1.5,3.727724366662443,-0.310260746684154,0.4910443413167505,0.30895565868324953,0.4958226988466831,0.30923000208306245,-0.8508816945490698,-0.8719284895496294,0.021046795000559615,-0.8685745581866591,-16.897390221632897,53,19,0.4634142439898819,-0.31411837543761206
1.51,3.7046201919825044,-0.3427010867772622,0.4910443413167505,0.30895565868324953,0.4936013787491426,0.3110223993241095,-0.8508816945490698,-0.8531728010515564,0.0022911065024865396,-0.8108577323915811,-16.950079427109408,53,19,0.4648299847355392,-0.31788518490690815
1.52,3.679637580967011,-0.3653189358683935,0.48803110673536904,0.311968893264631,0.4915486179771935,0.3126069921120974,-0.8227206236950376,-0.8361758217995144,0.013455198104476818,-0.7295525672398683,-16.26334519264946,52,20,0.4662128212104122,-0.3216617968180986
1.53,3.653464065419821,-0.37794358754935337,0.48803110673536904,0.311968893264631,0.4893403442034966,0.3143167060368519,-0.8227206236950376,-0.8178674680684331,-0.004853155626604488,-0.8673002548629163,-16.393202034381588,52,20,0.4675632937758574,-0.3254475260048569
1.54,3.626792816835231,-0.38116729818820827,0.4879265279509839,0.31207347204901614,0.48738643579661867,0.31575101810442685,-0.8217432518783538,-0.8020346621130461,-0.01970858976530776,-1.001497474645569,-16.49484382345233,52,19,0.4688819767406804,-0.32924174295506997
1.55,3.6002321382176388,-0.37629390656302164,0.4879265279509839,0.31207347204901614,0.48565245238182864,0.3169539249281883,-0.8217432518783538,-0.7883108759515902,-0.033432375926763624,-1.1171771283854364,-16.613324570117097,53,19,0.47016939113893585,-0.33304390509454895
1.56,3.574303478635806,-0.36449368161530926,0.4879228693567449,0.31207713064325515,0.48412772741689336,0.31794554437014255,-0.8217090594088303,-0.7765522572278073,-0.045156802181023026,-1.209711098809224,-16.717066161764432,53,19,0.47142599988867456,-0.33685355549867413
1.57,3.5494497416895667,-0.34680405614279886,0.4879228693567449,0.31207713064325515,0.48278786058649825,0.3187593239363953,-0.8217090594088303,-0.7664884890191725,-0.055220570389657775,-1.2819732237420223,-16.807997902176034,53,19,0.47265221233208704,-0.3406703169604383
1.58,3.5260459870724614,-0.324114929762145,0.48799667803490304,0.312003321965097,0.4816130389817398,0.31942343781025817,-0.8223988601392805,-0.7578953325770169,-0.06450352756226363,-1.3430873145978277,-16.905620217658587,53,19,0.47384839086375086,-0.34449388427922306
1.59,3.5044082518714714,-0.29722005234544885,0.48799667803490304,0.312003321965097,0.48059264823690906,0.3199559215415997,-0.8223988601392805,-0.7506389097911653,-0.07175995034811522,-1.3844003758569494,-16.972315030408954,53,19,0.47501485568324747,-0.348324016183592
1.6,3.4848011696567482,-0.2667792379512263,0.4881295185351814,0.31187048146481866,0.4797019903007179,0.3203877368699213,-0.8236403601418819,-0.7444591281812925,-0.07918123196058946,-1.4249038824413693,-17.063967476871866,53,19,0.4761518884002177,-0.3521605267410981
1.61,3.467446036802524,-0.23339452890442505,0.4881295185351814,0.31187048146481866,0.4789414924545622,0.32072338984849846,-0.8236403601418819,-0.7393369280657184,-0.08430343207616353,-1.4467960717812507,-17.111693629143286,53,19,0.47725973616525025,-0.35600327590718994
