frame,candidate_index,u_px,v_px,blob_size,response,brightness,pathway,pathway_idx
561,4,977.4285714285714,476.14285714285717,3.1622776985168457,0.0,180.0,high,0
561,5,969.6666666666666,470.5,1.4142135381698608,0.0,180.0,high,1
561,6,650.5,388.5,1.4142135381698608,0.0,180.0,high,3
561,7,970.4573098531228,512.0204066208147,21.45236587524414,0.0,179.0,low,8
561,8,624.4695169610756,523.0910583085821,16.084022521972656,0.0,122.0,low,1
561,9,582.2026578073089,443.19933554817277,1.6178021430969238,0.0,122.0,low,11
561,10,574.7759412304866,434.1120293847567,3.4085693359375,0.0,122.0,low,13
561,11,700.8276722787784,331.2185787000783,17.369497299194336,0.0,122.0,low,17
561,12,616.5,528.5,1.4142135381698608,0.0,121.0,low,0
561,13,623.6666666666666,502.94444444444446,5.357776165008545,0.0,121.0,low,2
561,14,640.5,500.5,1.4142135381698608,0.0,121.0,low,3
561,15,703.5,434.5,2.288245677947998,0.0,121.0,low,12
561,16,730.0,390.18092354277064,3.6911423206329346,0.0,121.0,low,15
561,17,718.5,280.5,1.4142135381698608,0.0,121.0,low,20
561,18,656.5,493.5,2.288245677947998,0.0,120.0,low,7
561,19,695.5689655172414,478.2413793103448,13.432917594909668,0.0,120.0,low,9
561,20,701.5,442.5,2.288245677947998,0.0,120.0,low,10
561,21,731.5,324.5,2.288245677947998,0.0,120.0,low,16
561,22,782.5,311.6666666666667,1.4142135381698608,0.0,120.0,low,18
561,23,729.5,270.5,2.288245677947998,0.0,120.0,low,21
561,24,725.5,262.5,2.288245677947998,0.0,120.0,low,22
561,25,743.5,209.5,3.1622776985168457,0.0,120.0,low,24
590,0,688.8799571275456,399.0096463022508,2.0,0.0,250.0,low,22
590,1,977.2117740023706,464.3583563808771,5.372549057006836,0.0,183.0,high,3
590,2,979.0027649769585,530.5004608294931,2.2360680103302,0.0,182.0,high,0
590,3,976.7151898734177,476.1439873417722,3.1135902404785156,0.0,182.0,high,2
590,4,676.8314917127071,390.1685082872928,2.282299041748047,0.0,182.0,high,4
590,5,976.5,488.5,1.4142135381698608,0.0,180.0,high,1
590,6,780.9226071638285,379.99166177334115,15.033296585083008,0.0,139.0,low,24
590,7,966.8026315789474,515.4013157894736,2.320068120956421,0.0,123.0,low,1
590,8,627.0554591441125,521.6266292508216,17.303577423095703,0.0,122.0,low,2
590,9,704.0850674213418,326.23655734975864,13.83617877960205,0.0,122.0,low,26
590,10,966.3742203742204,525.8742203742204,3.164034128189087,0.0,121.0,low,0
590,11,618.3076923076923,502.8076923076923,9.416910171508789,0.0,121.0,low,3
590,12,641.5,500.5,2.288245677947998,0.0,121.0,low,4
590,13,615.9267515923567,492.22929936305735,3.1622776985168457,0.0,121.0,low,8
590,14,636.5045157271878,483.5061766843143,9.271108627319336,0.0,121.0,low,11
590,15,600.5,480.5,1.4142135381698608,0.0,121.0,low,12
590,16,730.9555314533623,389.82646420824295,5.164215564727783,0.0,121.0,low,23
590,17,628.2,470.6,1.7916128635406494,0.0,120.0,low,14
590,18,695.5714285714286,469.92857142857144,4.22315788269043,0.0,120.0,low,15
590,19,667.0,463.0,9.848857879638672,0.0,120.0,low,18
590,20,698.5,451.5,2.288245677947998,0.0,120.0,low,19
590,21,705.1428571428571,344.0,1.5365906953811646,0.0,120.0,low,25
590,22,729.5,270.5,2.288245677947998,0.0,120.0,low,27
590,23,725.5,262.5,2.288245677947998,0.0,120.0,low,28
590,24,725.5,252.5,2.288245677947998,0.0,120.0,low,30
590,25,734.5,214.5,1.4142135381698608,0.0,120.0,low,32
590,26,743.5,201.5,3.1622776985168457,0.0,120.0,low,33
638,0,678.5073099415205,405.0,2.2360680103302,0.0,254.0,low,7
638,1,698.9168435951875,356.76539278131634,5.678415775299072,0.0,196.0,high,2
638,2,984.8005540166205,471.29972299168975,8.043963432312012,0.0,182.0,high,0
638,3,622.6799899446959,388.6329813976873,7.748547077178955,0.0,181.0,high,1
638,4,972.7189728958631,529.570970042796,7.032326698303223,0.0,178.0,low,1
638,5,971.7364729458918,517.0210420841684,5.545769214630127,0.0,135.0,low,3
638,6,706.6459990200143,322.89936300930987,18.82967185974121,0.0,125.0,low,9
638,7,722.5526036131774,347.42773645058446,7.051419258117676,0.0,121.0,low,8
638,8,712.5031013094417,299.16712611991727,9.00684928894043,0.0,121.0,low,11
638,9,793.4968814968815,216.5,2.288245677947998,0.0,121.0,low,16
638,10,630.5,530.5,1.4142135381698608,0.0,120.0,low,0
638,11,634.5,523.0,4.123105525970459,0.0,120.0,low,2
638,12,635.2777777777778,512.0555555555555,8.441056251525879,0.0,120.0,low,4
638,13,640.8,466.6,1.7916128635406494,0.0,120.0,low,5
638,14,972.5,436.3333333333333,1.7916128635406494,0.0,120.0,low,6
638,15,773.5,310.5,2.288245677947998,0.0,120.0,low,10
638,16,797.5,248.5,2.288245677947998,0.0,120.0,low,12
638,17,768.3824884792626,264.4562211981567,23.584453582763672,0.0,120.0,low,13
638,18,797.5,232.5,2.288245677947998,0.0,120.0,low,14
708,0,676.4623059866963,404.5133037694013,1.4142135381698608,0.0,244.0,high,1
708,1,986.2017738359202,530.5986696230599,1.7916128635406494,0.0,182.0,high,0
708,2,979.7708314402545,478.0,11.031636238098145,0.0,177.0,low,2
708,3,788.988227491295,426.0373072458962,8.152099609375,0.0,141.0,low,9
708,4,713.9598971722365,319.81259640102826,17.535911560058594,0.0,124.0,low,12
708,5,976.4994850669412,493.5005149330587,2.6886847019195557,0.0,123.0,low,1
708,6,652.2006651884701,467.60421286031044,4.175176620483398,0.0,121.0,low,3
708,7,641.1797583081571,462.0,3.7736704349517822,0.0,121.0,low,4
708,8,710.9909297052154,436.5,8.063226699829102,0.0,121.0,low,7
708,9,706.0,428.5,3.1622776985168457,0.0,121.0,low,8
708,10,722.5,298.0,3.1622776985168457,0.0,121.0,low,13
708,11,773.3609728073535,269.6865185752585,16.13396453857422,0.0,121.0,low,15
708,12,705.5,463.0,9.486832618713379,0.0,120.0,low,5
708,13,670.5714285714286,443.0,3.2006454467773438,0.0,120.0,low,6
708,14,731.8333333333334,380.6666666666667,2.6010444164276123,0.0,120.0,low,11
708,15,801.5,282.5,2.288245677947998,0.0,120.0,low,14
882,0,666.3894282632147,422.1445523193096,1.813529372215271,0.0,255.0,high,0
882,1,675.0,375.3333333333333,4.130648612976074,0.0,180.0,high,1
882,2,808.0928961748634,399.0045537340619,1.6180340051651,0.0,125.0,low,5
882,3,727.5642317380352,325.43145016192875,6.192837715148926,0.0,123.0,low,11
882,4,734.3370165745856,386.88950276243094,2.490035057067871,0.0,122.0,low,7
882,5,668.0,472.5,3.1622776985168457,0.0,121.0,low,0
882,6,624.5,468.5,1.4142135381698608,0.0,121.0,low,1
882,7,653.5,467.0,5.830951690673828,0.0,121.0,low,2
882,8,716.7660283097418,436.76477935054123,11.764825820922852,0.0,121.0,low,3
882,9,609.375,434.875,3.792274236679077,0.0,121.0,low,4
882,10,720.5010395010395,398.4989604989605,1.4142135381698608,0.0,121.0,low,6
882,11,800.498753117207,231.0,3.187056303024292,0.0,121.0,low,13
882,12,739.5,339.5,1.4142135381698608,0.0,120.0,low,9
882,13,740.5,331.0,4.130648612976074,0.0,120.0,low,10
882,14,803.2857142857143,262.42857142857144,1.813529372215271,0.0,120.0,low,12
